MOVIE NAME,CAST,MENTIONS,TOTAL CENTRALITY,COUNT,AVERAGE CENTRALITY
Lajja,woman,0,0,0,0
Lajja,ramdulaari,7,221,81,2.728395062
Lajja,lata,2,0,19,0
Lajja,janki,6,406.8333333,72,5.650462963
Lajja,vaidehi,52,360,416,0.865384615
Love Ke Liye Kuchh Bhi Karega,prakash,5,342,61,5.606557377
Maya,girl,1,99,20,4.95
Yaara Silly Silly,devanshi,3,0,44,0
Yaara Silly Silly,mallika,17,546,138,3.956521739
Yaara Silly Silly,girl,2,4,2,2
Prem Ratan Dhan Payo,maithili,8,815.5,138,5.90942029
Prem Ratan Dhan Payo,chandrika,2,2061.466667,62,33.24946237
Prem Ratan Dhan Payo,rajkumari,4,589.6166667,62,9.509946237
Prem Ratan Dhan Payo,chirag,10,1406,83,16.93975904
Moksha: Salvation,ritika,9,589.3333333,93,6.336917563
Moksha: Salvation,girl,1,142,39,3.641025641
X,qureshi,1,172,26,6.615384615
X,ruparel,1,0,21,0
X,actress,3,64.66666667,22,2.939393939
X,woman,3,554.6666667,32,17.33333333
X,rija,1,173,31,5.580645161
X,apte,2,0,54,0
X,mahajan,1,0,19,0
Angry Indian Goddesses,,0,0,0,0
Angry Indian Goddesses,she,0,0,0,0
Angry Indian Goddesses,su,4,193.1666667,59,3.274011299
Angry Indian Goddesses,woman,1,142.6666667,22,6.484848485
Angry Indian Goddesses,nargis,4,133,52,2.557692308
Angry Indian Goddesses,jo,12,552.6666667,93,5.94265233
Angry Indian Goddesses,girl,1,4,2,2
Angry Indian Goddesses,family,1,49,11,4.454545455
Mujhe Kucch Kehna Hai,pooja,18,122,132,0.924242424
Tamasha,tara,21,626,202,3.099009901
Hate Story 3,siya,5,242,48,5.041666667
Hate Story 3,kaya,17,81,99,0.818181818
Nayak: The Real Hero,manjari,0,0,0,0
One 2 Ka 4,girl,1,254.5,16,15.90625
One 2 Ka 4,geeta,6,712,94,7.574468085
Bajirao Mastani,kashibai,22,1708.166667,274,6.234184915
Bajirao Mastani,kashi,22,0,0,0
Bajirao Mastani,mother,4,11,23,0.47826087
Bajirao Mastani,radhabai,5,297,74,4.013513514
Bajirao Mastani,his,8,0,58,0
Bajirao Mastani,mastani,33,1349.666667,276,4.890096618
Paagalpan,aarti,1,0,12,0
Paagalpan,roma,9,225.3333333,112,2.011904762
Dilwale,meera,0,2958.5,370,7.995945946
Dilwale,malik,0,298,59,5.050847458
Dilwale,ishita,0,171.9333333,98,1.754421769
Pyaar Ishq Aur Mohabbat,isha,54,2119.3,282,7.515248227
Pyaar Ishq Aur Mohabbat,rubaina,3,2.166666667,25,0.086666667
Pyaar Ishq Aur Mohabbat,maya,15,983.8333333,82,11.99796748
Pyaar Tune Kya Kiya,ria,37,2700.333333,250,10.80133333
Pyaar Tune Kya Kiya,geeta,17,412.1666667,105,3.925396825
Rehnaa Hai,,,,,
Terre Dil Mein,reena,0,360.4166667,140,2.574404762
Rehnaa Hai,,,,,
Terre Dil Mein,rajeev,0,394.5,140,2.817857143
Rehnaa Hai,,,,,
Terre Dil Mein,sam,0,733.1666667,145,5.056321839
Style,malhotra,1,46,17,2.705882353
Style,woman,1,73,21,3.476190476
Style,sheena,1,193,18,10.72222222
Tera Mera Saath Rahen,suman,3,61,26,2.346153846
Tera Mera Saath Rahen,madhuri,4,453.9166667,39,11.63888889
Tum Bin - Love Will Find a Way,woman,1,56,8,7
Tum Bin - Love Will Find a Way,pia,14,335,201,1.666666667
Tum Bin - Love Will Find a Way,girl,1,412,13,31.69230769
Yaadein,isha,0,3,62,0.048387097
Yaadein,daughter,0,44.5,14,3.178571429
Yeh Raaste Hain Pyaar Ke,sakshi,12,371,94,3.946808511
Yeh Raaste Hain Pyaar Ke,neha,12,1426.666667,91,15.67765568
Yeh Teraa Ghar Yeh Meraa Ghar,woman,1,116,15,7.733333333
Yeh Zindagi Ka Safar,mother,7,471.2166667,81,5.817489712
Yeh Zindagi Ka Safar,devan,4,830,70,11.85714286
Yeh Zindagi Ka Safar,sarena,24,782.6666667,245,3.194557823
Yeh Zindagi Ka Safar,daughter,2,593,30,19.76666667
Zubeidaa,mother,0,953.7,77,12.38571429
Zubeidaa,woman,0,340.6666667,18,18.92592593
Zubeidaa,zubeidaa,0,2486,208,11.95192308
23rd March 1931: Shaheed,mother,1,595.3358586,53,11.23275205
Aankhen,neha,0,581.3333333,114,5.099415205
Aap Mujhe Achche Lagne Lage,sapna,10,1178.666667,158,7.459915612
Ab Ke Baras,anjali,7,941.8333333,137,6.874695864
Agni Varsha,girl,1,182.3333333,17,10.7254902
Agni Varsha,nittilai,17,1191.466667,117,10.18347578
Agni Varsha,vishakha,6,10,89,0.112359551
Agni Varsha,vishaka,2,0,29,0
Anita and Me,anita,2,152.6666667,29,5.264367816
Anita and Me,girl,2,233.5,35,6.671428571
Anita and Me,meena,6,0,73,0
Akhiyon Se Goli Maare,kiran,6,88,41,2.146341463
Akhiyon Se Goli Maare,bhangari,10,81,81,1
Akhiyon Se Goli Maare,daughter,2,80.66666667,15,5.377777778
Annarth,preeti,21,4241.016667,191,22.20427574
Awara Paagal Deewana,mother,1,9.333333333,23,0.405797101
Awara Paagal Deewana,preeti,8,110,49,2.244897959
Badhaai Ho Badhaai,anjali,3,319,58,5.5
Bollywood Queen,geena,35,504,267,1.887640449
Bollywood Queen,mother,1,10,10,1
Chalo Ishq Ladaaye,actress,1,219,27,8.111111111
Chalo Ishq Ladaaye,sapna,8,44,86,0.511627907
Deewangee,sargam,3,398.5,44,9.056818182
Devdas,sumitra,0,675.8333333,78,8.664529915
Devdas,mother,0,494.1666667,47,10.5141844
Devdas,kumud,0,275,36,7.638888889
Devdas,paro,0,1433,395,3.627848101
Devdas,chandramukhi,0,1804.5,106,17.02358491
Devdas,kaushalya,0,766,68,11.26470588
Dil Hai Tumhaara,mother,10,514.5,110,4.677272727
Dil Hai Tumhaara,woman,2,158.5,25,6.34
Dil Hai Tumhaara,sarita,52,724.95,381,1.902755906
Dil Hai Tumhaara,daughter,2,161.5,23,7.02173913
Dil Vil Pyar Vyar,rachna,2,14,14,1
Dil Vil Pyar Vyar,gauri,2,85,13,6.538461538
Ek Chotisi Love Story,manisha,5,97,24,4.041666667
Filhaal,mother,1,34.5,7,4.928571429
Filhaal,rewa,16,332,206,1.611650485
Filhaal,sia,17,273.5,182,1.502747253
Gunaah,daughter,0,264.6666667,34,7.784313725
Gunaah,prabha,0,496,169,2.934911243
Haan Maine Bhi Pyaar Kiya,meghna,5,71.16666667,37,1.923423423
Haan Maine Bhi Pyaar Kiya,shiv,23,503.5,188,2.678191489
Haan Maine Bhi Pyaar Kiya,pooja,24,191,180,1.061111111
Hathyar,woman,2,1062.166667,33,32.18686869
Hathyar,gauri,12,95.5,119,0.802521008
Hathyar,shanta,1,133,26,5.115384615
Hum Kisise Kum Nahin,komal,6,52,51,1.019607843
Hum Tumhare Hain Sanam,laxmi,7,185,62,2.983870968
Hum Tumhare Hain Sanam,mother,1,6,3,2
Hum Tumhare Hain Sanam,suman,2,5,14,0.357142857
Hum Tumhare Hain Sanam,radha,30,747.1666667,207,3.609500805
Hum Tumhare Hain Sanam,daughter,1,0,8,0
Humraaz,priya,49,1694.25,359,4.719359331
Jaani Dushman:,,,,,
Ek Anokhi Kahani,divya,10,254.5,77,3.305194805
Jaani Dushman:,,,,,
Ek Anokhi Kahani,kapil,13,371,106,3.5
Jeena Sirf Merre Liye,seema,4,3,22,0.136363636
Jeena Sirf Merre Liye,puja,22,134.5,121,1.111570248
Jeena Sirf Merre Liye,pinky,4,98,27,3.62962963
Jeena Sirf Merre Liye,sister,1,21,7,3
Kehtaa Hai Dil Baar Baar,ritu,4,0,37,0
Kitne Door Kitne Paas,karishma,4,159.6666667,51,3.130718954
Kitne Door Kitne Paas,jaya,3,339.5,38,8.934210526
Koi Mere Dil Se Poochhe,esha,19,225,132,1.704545455
Koi Mere Dil Se Poochhe,devi,8,231.6666667,76,3.048245614
Koi Mere Dil Se Poochhe,singh,1,42.66666667,8,5.333333333
Koi Mere Dil Se Poochhe,girl,1,30,5,6
Koi Mere Dil Se Poochhe,mansi,14,0,110,0
Kranti,sanjana,0,250,59,4.237288136
Kuch Tum Kaho Kuch Hum Kahein,mangala,10,304,108,2.814814815
Kya Yehi Pyaar Hai,sandhya,13,20,129,0.15503876
Kya Yehi Pyaar Hai,girl,1,15,4,3.75
Kya Yehi Pyaar Hai,sister,1,109,11,9.909090909
Kyaa Dil Ne Kahaa,esha,6,4,31,0.129032258
Maa Tujhhe Salaam,sonia,1,376.3333333,24,15.68055556
Maine Dil Tujhko Diya,ayesha,13,247.6666667,73,3.392694064
Maine Dil Tujhko Diya,mini,1,0,17,0
Maine Dil Tujhko Diya,verma,8,495.5,117,4.235042735
Maine Dil Tujhko Diya,sister,1,8,5,1.6
Makdee,makdee,2,0,25,0
Makdee,munni,4,357,56,6.375
Makdee,chunni,17,482,167,2.886227545
Makdee,girl,1,18.66666667,6,3.111111111
Makdee,sister,5,209.5,50,4.19
Mere Yaar Ki Shaadi Hai,anjali,25,331,128,2.5859375
Mere Yaar Ki Shaadi Hai,sanjay,28,483.6666667,195,2.48034188
Mere Yaar Ki Shaadi Hai,ria,4,24,39,0.615384615
Mitr My Friend,the,2,0,254,0
Mitr My Friend,mother,2,95,30,3.166666667
Mitr My Friend,lakshmi,38,667.3333333,321,2.078920042
Mitr My Friend,girl,3,254.5,33,7.712121212
Mitr My Friend,daughter,3,13,29,0.448275862
Mujhse Dosti Karoge!,rohan,5,70,50,1.4
Mujhse Dosti Karoge!,pooja,25,281,273,1.029304029
Mujhse Dosti Karoge!,girl,2,122,39,3.128205128
Mujhse Dosti Karoge!,tina,28,1405.5,220,6.388636364
Na Tum Jaano Na Hum,akshay,11,84.66666667,107,0.791277259
Na Tum Jaano Na Hum,esha,29,3125.333333,245,12.75646259
Na Tum Jaano Na Hum,girl,1,54.5,12,4.541666667
Nishad,mother,2,12,5,2.4
Nishad,sati,1,0,29,0
Om Jai Jagadish,mother,3,199.3333333,34,5.862745098
Om Jai Jagadish,ayesha,2,0,33,0
Om Jai Jagadish,neetu,2,33,9,3.666666667
Om Jai Jagadish,jagadish,7,5.166666667,80,0.064583333
Om Jai Jagadish,saraswati,1,0,11,0
Pyaasa,sheetal,5,103,41,2.512195122
Raaz,robert,0,153,46,3.326086957
Raaz,priya,0,143,23,6.217391304
Raaz,malini,0,483,122,3.959016393
Raaz,sanjana,0,1875.266667,319,5.878578892
Raaz,spirit,0,1017.333333,175,5.813333333
Raaz,girl,0,605.6666667,46,13.16666667
Raaz,nisha,0,154,43,3.581395349
Rishtey,komal,31,403.1666667,233,1.730329041
Rishtey,woman,4,207.6666667,56,3.708333333
Rishtey,vaijanti,13,2430.833333,127,19.14041995
Road,lakshmi,10,100,57,1.754385965
Saathiya,suhani,0,354,194,1.824742268
Saathiya,savitri,0,310.5,65,4.776923077
Shakti - The Power,mother,2,94,31,3.032258065
Shakti - The Power,nandini,9,197.3333333,113,1.746312684
Shararat,sengupta,1,188,20,9.4
Shararat,neha,1,0,20,0
Shararat,rahul,14,5272,161,32.74534161
Soch,preeti,8,418.3333333,49,8.537414966
Sur: The Melody of Life,tina,14,76,68,1.117647059
Tumko Na Bhool Paayenge,mehak,8,257,64,4.015625
Tumko Na Bhool Paayenge,girl,2,105.5,18,5.861111111
Tumse Achcha Kaun Hai,naina,7,243.5,63,3.865079365
Tumse Achcha Kaun Hai,woman,1,490,25,19.6
Tumse Achcha Kaun Hai,bobby,6,86,77,1.116883117
Tumse Achcha Kaun Hai,dixit,1,51,10,5.1
Yeh Dil Aashiqanaa,sister,1,30,9,3.333333333
Yeh Hai Jalwa,sonia,17,378.5,105,3.604761905
Yeh Hai Jalwa,rinkie,19,1129,145,7.786206897
Yeh Hai Jalwa,singh,2,223,23,9.695652174
88 Antop Hill,sonali,40,1328.5,190,6.992105263
88 Antop Hill,menon,14,89,101,0.881188119
88 Antop Hill,teesta,25,22,135,0.162962963
Aanch,vidya,9,39,52,0.75
Andaaz,woman,1,32,7,4.571428571
Andaaz,kiran,7,54,31,1.741935484
Andaaz,jiya,19,179,218,0.821100917
Andaaz,kajal,45,933.1166667,330,2.827626263
Armaan,sonia,9,46,127,0.362204724
Armaan,woman,1,301.6666667,21,14.36507937
Armaan,neha,8,249,74,3.364864865
Armaan,mathur,1,27,15,1.8
Baaz: A Bird in Danger,neha,3,76.66666667,62,1.23655914
Baaz: A Bird in Danger,preeti,0,0,0,0
Baaz: A Bird in Danger,subordinate,0,0,0,0
Baaz: A Bird in Danger,rastogi,0,0,0,0
Baaz: A Bird in Danger,chopra,1,809,23,35.17391304
Baaz: A Bird in Danger,girl,1,38,28,1.357142857
Baaz: A Bird in Danger,sister,1,199.5,15,13.3
Baghban,pooja,16,529,103,5.13592233
Baghban,payal,4,62,45,1.377777778
Basti,priya,3,71,18,3.944444444
Bhoot,mother,4,168,35,4.8
Bhoot,manjeet,22,315,175,1.8
Bhoot,sarita,6,92,41,2.243902439
Bhoot,daughter,1,3,3,1
Bhoot,swati,8,253,70,3.614285714
Boom,sheila,3,30,49,0.612244898
Boom,rina,4,0,53,0
Chalte Chalte,priya,0,763,302,2.526490066
Chalte Chalte,sheetal,0,5,60,0.083333333
Chokher Bali,binodini,13,395.6666667,155,2.552688172
Chokher Bali,girl,1,162.5,22,7.386363636
Chori Chori,pooja,3,6,12,0.5
Chori Chori,khushi,12,304,124,2.451612903
Chota Jadugar,woman,1,46,6,7.666666667
Chura Liyaa Hai Tumne,khanna,1,73.5,15,4.9
Chura Liyaa Hai Tumne,sheena,0,0,0,0
Chura Liyaa Hai Tumne,tina,14,304,117,2.598290598
Dil Ka Rishta,mother,7,756.6666667,135,5.604938272
Dil Ka Rishta,anita,8,100,64,1.5625
Dil Ka Rishta,tia,80,5033.271429,470,10.70908815
Dil Ka Rishta,daughter,3,43.56666667,24,1.815277778
Dum,kaveri,4,139.1666667,32,4.348958333
Dum,babu,10,162.6666667,82,1.983739837
Dum,sharma,9,195.3333333,98,1.993197279
Ek Din 24 Ghante,sameera,21,2522.933333,172,14.66821705
Ek Din 24 Ghante,daughter,2,115.8333333,19,6.096491228
Footpath,sanjana,4,462.05,58,7.96637931
Gangaajal,mother,2,117.8666667,24,4.911111111
Haasil,niharika,3,39,13,3
Hawa,sanjana,10,226.3333333,77,2.939393939
The Hero: Love Story of a Spy,reshma,13,192.1666667,139,1.382494005
The Hero: Love Story of a Spy,shaheen,5,65,34,1.911764706
Hungama,anjali,26,1481.45,376,3.940026596
Hungama,daughter,7,435.95,64,6.81171875
Inteha,sister,1,5,3,1.666666667
Ishq Vishk,sahay,1,83,11,7.545454545
Ishq Vishk,alisha,13,716.1666667,135,5.304938272
Ishq Vishk,payal,43,1047.3,292,3.586643836
Ishq Vishk,girl,1,72,9,8
Jaal: The Trap,anita,5,850.3333333,71,11.97652582
Jaal: The Trap,neha,8,88.33333333,87,1.01532567
Janasheen,jessica,1,0,11,0
Jhankaar Beats,mother,1,36,10,3.6
Jhankaar Beats,nicky,4,80,31,2.580645161
Jhankaar Beats,girl,2,325.5,27,12.05555556
Jhankaar Beats,daughter,1,114,11,10.36363636
Jism,khanna,2,115,11,10.45454545
Jism,sonia,27,255.3333333,177,1.442561205
Jism,sister,1,241,24,10.04166667
Joggers Park,jenny,34,208,233,0.892703863
Joggers Park,suratwala,1,14,5,2.8
Joggers Park,daughter,3,44,27,1.62962963
Kagaar: Life on the Edge,mother,0,0,0,0
Kagaar: Life on the Edge,adi,2,194.25,36,5.395833333
Kaise Kahoon Ke... Pyaar Hai,sonia,4,124,52,2.384615385
Kaise Kahoon Ke... Pyaar Hai,woman,1,309.6666667,26,11.91025641
Kaise Kahoon Ke... Pyaar Hai,lakshmi,6,39,47,0.829787234
Kaise Kahoon Ke... Pyaar Hai,priya,10,168.9,161,1.049068323
Kaise Kahoon Ke... Pyaar Hai,mother,3,80.33333333,44,1.825757576
Kaise Kahoon Ke... Pyaar Hai,nikki,3,531,34,15.61764706
Kal Ho Naa Ho,jennifer,2,58.11666667,42,1.383730159
Kal Ho Naa Ho,lajjo,2,100,34,2.941176471
Kal Ho Naa Ho,heartbroken,4,380.3333333,33,11.52525253
Kal Ho Naa Ho,kapur,2,2090.15,35,59.71857143
Kal Ho Naa Ho,rohit,14,2425.766667,140,17.32690476
Kal Ho Naa Ho,priya,5,51,32,1.59375
Kal Ho Naa Ho,mother,4,1043.254762,62,16.82668971
Kal Ho Naa Ho,naina,35,1449.033333,359,4.03630455
Kal Ho Naa Ho,jenny,14,552.1142857,130,4.247032967
Kal Ho Naa Ho,gia,6,134.4928571,40,3.362321429
Kash Aap Hamare Hote,simone,2,59,16,3.6875
Kash Aap Hamare Hote,amrita,12,14,82,0.170731707
Kash Aap Hamare Hote,daughter,4,198,47,4.212765957
Khel,batra,0,97,14,6.928571429
Khel,saanjh,0,22,29,0.75862069
Khushi,khushi,9,92,74,1.243243243
Khushi,girl,1,0,13,0
Khwahish,lekha,8,12,44,0.272727273
Khwahish,girl,1,8.5,9,0.944444444
Koi... Mil Gaya,sonia,2,40.5,39,1.038461538
Koi... Mil Gaya,nisha,15,380.6666667,158,2.4092827
Koi... Mil Gaya,mother,3,177.7857143,48,3.703869048
Kucch To Hai,woman,1,109,18,6.055555556
Kucch To Hai,natasha,10,156.5,87,1.798850575
Kucch To Hai,tanya,14,759,128,5.9296875
Kuch Naa Kaho,raj,33,2260.52619,274,8.250095586
Kuch Naa Kaho,namrata,33,981.8333333,258,3.805555556
Main Madhuri Dixit Banna Chahti Hoon,chutki,5,179,67,2.671641791
Main Madhuri Dixit Banna Chahti Hoon,bollywood,10,309,59,5.237288136
Main Prem Ki Diwani Hoon,mother,3,225.5,36,6.263888889
Main Prem Ki Diwani Hoon,woman,1,21,8,2.625
Main Prem Ki Diwani Hoon,sanjana,22,436.5,221,1.975113122
Main Prem Ki Diwani Hoon,roopa,2,48,30,1.6
Main Prem Ki Diwani Hoon,kumar,7,313.8333333,87,3.607279693
Matrubhoomi: A Nation Without Women,woman,1,323,20,16.15
Matrubhoomi: A Nation Without Women,kalki,8,18,74,0.243243243
Matrubhoomi: A Nation Without Women,girl,2,54,11,4.909090909
Mumbai Matinee,verma,1,246.6666667,16,15.41666667
Mumbai Se Aaya Mera Dost,dina,5,0,32,0
Mumbai Se Aaya Mera Dost,karan,2,0,37,0
Mumbai Se Aaya Mera Dost,sister,1,526.5,34,15.48529412
Munna Bhai M.B.B.S.,mother,3,54,23,2.347826087
Munna Bhai M.B.B.S.,dr.,0,0,0,0
Munna Bhai M.B.B.S.,asthana,11,666,140,4.757142857
Munna Bhai M.B.B.S.,suman,6,90.5,71,1.274647887
Om,daughter,2,11,14,0.785714286
Out of Control,jaswinder,29,400.5,196,2.043367347
Out of Control,richa,10,30.5,69,0.442028986
Out of Control,girl,2,114,17,6.705882353
Out of Control,sister,2,36.33333333,21,1.73015873
Pinjar,woman,1,134,17,7.882352941
Pinjar,lajjo,8,30,51,0.588235294
Pinjar,puro,42,919.8,294,3.128571429
Qayamat: City Under Threat,laila,6,39,41,0.951219512
Qayamat: City Under Threat,sapna,4,418.6666667,46,9.101449275
Raghu Romeo,sweety,2,358,19,18.84210526
Raghu Romeo,actress,1,36,12,3
Raghu Romeo,not-so-nice,0,0,0,0
Saaya,tanya,1,397,26,15.26923077
Saaya,maya,11,401,144,2.784722222
Samay: When Time Strikes,chauhan,1,28,11,2.545454545
Samay: When Time Strikes,malvika,43,4544,404,11.24752475
Samay: When Time Strikes,daughter,5,270.45,45,6.01
Samay: When Time Strikes,acp,1,0,11,0
Satta,anuradha,7,0,62,0
Sssshhh...,malini,10,81,85,0.952941176
Sssshhh...,gehna,6,188.6666667,65,2.902564103
Sssshhh...,mother,3,24,28,0.857142857
Sssshhh...,mrs.,0,0,0,0
Sssshhh...,mahek,56,1263.5,475,2.66
Sssshhh...,sister,3,417.6666667,51,8.189542484
Stumped,reena,9,2382.333333,84,28.36111111
Talaash: The Hunt Begins...,purnima,4,173.0833333,37,4.677927928
Talaash: The Hunt Begins...,for,12,0,79,0
Talaash: The Hunt Begins...,daughter,7,312.3333333,54,5.783950617
Talaash: The Hunt Begins...,tina,12,319.3333333,73,4.374429224
Tehzeeb,mother,0,217.6666667,52,4.185897436
Tehzeeb,tehzeeb,0,416.5,154,2.704545455
Tehzeeb,rukhsana,0,409,179,2.284916201
Tehzeeb,daughter,0,0,27,0
Tere Naam,girl,1,758.8333333,32,23.71354167
Tere Naam,daughter,1,666.1666667,26,25.62179487
Tere Naam,nirjara,24,870,170,5.117647059
Tujhe Meri Kasam,sarro,1,165.5722222,22,7.526010101
Tujhe Meri Kasam,akash,25,587.5,189,3.108465608
Tujhe Meri Kasam,anju,56,1218.5,487,2.502053388
Tujhe Meri Kasam,girl,2,88,25,3.52
Waisa Bhi Hota Hai Part II,agni,2,5,17,0.294117647
Yeh Dil,mithua,10,116,105,1.104761905
Yeh Dil,vasundhara,13,90,41,2.195121951
Zameen,jaydev,14,739.6666667,183,4.041894353
Zameen,acp,3,0,62,0
Aabra Ka Daabra,pinky,2,26.5,50,0.53
Ab Tumhare Hawale Watan Saathiyo,shweta,1,0,15,0
Aetbaar,mother,0,488.4166667,71,6.879107981
Aetbaar,sanjana,0,0,44,0
Aetbaar,saira,0,841.6666667,88,9.564393939
Agnipankh,mother,0,32,19,1.684210526
Agnipankh,anjana,0,1,31,0.032258065
Aitraaz,priya,16,36,150,0.24
Aitraaz,sonia,39,1869.733333,316,5.916877637
Aitraaz,saxena,1,160.6666667,25,6.426666667
Aitraaz,roy,7,376,65,5.784615385
Asambhav,shilpa,4,69,56,1.232142857
Asambhav,alisha,12,292,91,3.208791209
Asambhav,ms.,0,0,0,0
Bardaasht,ramona,0,442.5,27,16.38888889
Bardaasht,payal,0,7,4,1.75
Chameli,chameli,34,1005.5,308,3.26461039
Dev,woman,1,81,24,3.375
Dev,aaliya,1,0,8,0
Dhoom,dixit,19,993.8333333,151,6.581677704
Dhoom,ali,16,866,114,7.596491228
Dil Maange More,shagun,16,115,107,1.074766355
Dil Maange More,neha,9,135,58,2.327586207
Dil Maange More,sarah,5,20,27,0.740740741
Dil Maange More,girl,1,70,14,5
Dil Ne Jise Apna Kahaa,dhani,5,23,39,0.58974359
Dil Ne Jise Apna Kahaa,pari,8,144,68,2.117647059
Flavours,sangita,2,76,9,8.444444444
Gayab,mother,3,30,27,1.111111111
Gayab,mohini,25,563,252,2.234126984
Girlfriend,sapna,8,272,87,3.126436782
Girlfriend,tanya,17,726.8333333,152,4.781798246
Hava Aney Dey,salma,1,38,9,4.222222222
Hava Aney Dey,mona,2,50,14,3.571428571
Hava Aney Dey,sheela,6,281.6666667,53,5.314465409
Hulchul,laxmi,0,509.6666667,97,5.254295533
Hulchul,woman,2,185.2833333,18,10.29351852
Hulchul,anjali,0,627.3333333,142,4.417840376
Hulchul,daughter,0,83.2,17,4.894117647
Hum Tum,sameer,2,0,22,0
Hum Tum,rhea,39,1003.416667,236,4.251765537
Hum Tum,karan,39,1170,290,4.034482759
Hum Tum,diana,2,36,15,2.4
Hyderabad Blues 2,menaka,2,0,10,0
Insaaf: The Justice,bhushan,1,0,4,0
Ishq Hai Tumse,woman,1,44.5,6,7.416666667
Ishq Hai Tumse,khushbu,12,311,93,3.344086022
Julie,julie,28,409,79,5.17721519
Kaun Hai Jo Sapno Mein Aaya,mahek,2,71,15,4.733333333
Khakee,mahalakshmi,8,225.1666667,98,2.297619048
Khakee,mother,2,723,49,14.75510204
Khamosh Pani,ayesha,32,501.8333333,229,2.191411936
Khamosh Pani,woman,3,401.5,31,12.9516129
Khamosh Pani,zubeida,5,62.33333333,28,2.226190476
King of Bollywood,british,7,0,49,0
Kismat,sapna,3,71,35,2.028571429
Krishna Cottage,mother,1,101,13,7.769230769
Krishna Cottage,nupur,2,0,20,0
Krishna Cottage,shanti,10,39.5,79,0.5
Krishna Cottage,disha,32,424,249,1.702811245
Krishna Cottage,sunita,7,0,58,0
Krishna Cottage,girl,1,23,7,3.285714286
Kyun...! Ho Gaya Na,diya,18,759,148,5.128378378
Lakshya,romi,8,16,60,0.266666667
Madhoshi,anu,14,293.5,41,7.158536585
Madhoshi,anupama,14,146.5,118,1.241525424
Madhoshi,sister,3,89,24,3.708333333
Main Hoon Na,mrs.,0,0,0,0
Main Hoon Na,ms.,0,0,0,0
Main Hoon Na,bakshi,3,7,19,0.368421053
Main Hoon Na,daughter,1,0,24,0
Maqbool,nimmi,6,124,89,1.393258427
Masti,mother,1,13,5,2.6
Masti,woman,0,0,0,0
Masti,bindiya,2,76.5,13,5.884615385
Masti,monica,6,89,42,2.119047619
Masti,geeta,1,78.5,14,5.607142857
Meenaxi: A Tale of Three Cities,meenaxi,2,0,10,0
Meenaxi: A Tale of Three Cities,woman,1,24,6,4
Meri Biwi Ka Jawab Nahin,durga,33,715.6666667,256,2.795572917
Meri Biwi Ka Jawab Nahin,savitri,8,17.83333333,67,0.266169154
Meri Biwi Ka Jawab Nahin,radha,7,30,47,0.638297872
Meri Biwi Ka Jawab Nahin,gangu,4,60,28,2.142857143
Meri Biwi Ka Jawab Nahin,girl,4,224.5,39,5.756410256
Meri Biwi Ka Jawab Nahin,sister,2,96.5,37,2.608108108
Mughal-e-Azam,mother,3,181,53,3.41509434
Mughal-e-Azam,bahar,1,449,26,17.26923077
Mughal-e-Azam,court,4,0,29,0
Mughal-e-Azam,daughter,1,6,4,1.5
Mughal-e-Azam,anarkali,25,869,185,4.697297297
Mujhse Shaadi Karogi,sister,0,0,0,0
Mujhse Shaadi Karogi,rani,27,879,209,4.205741627
Murder,simran,27,380,231,1.645021645
Murder,woman,2,174.5,25,6.98
Musafir,lara,8,112,82,1.365853659
Musafir,sam,15,91.33333333,136,0.671568627
Naach,abhinav,0,133.1666667,80,1.664583333
Naach,reva,0,142,109,1.302752294
Paap,kaaya,18,697.3333333,164,4.25203252
Paap,girl,2,765,51,15
Phir Milenge,tamanna,17,715,150,4.766666667
Phir Milenge,sister,1,42,13,3.230769231
Plan,jai,23,1938.333333,102,19.00326797
Plan,omi,6,0,49,0
Plan,rani,4,131,39,3.358974359
Popcorn Khao! Mast Ho Jao,sonia,4,27,24,1.125
Popcorn Khao! Mast Ho Jao,tanya,2,6,16,0.375
Raincoat,neeru,13,1523,115,13.24347826
Rakht: What If You Can See the Future,drishti,27,251.3666667,202,1.244389439
Rakht: What If You Can See the Future,woman,1,73.5,15,4.9
Rakht: What If You Can See the Future,rhea,4,6,33,0.181818182
Rakht: What If You Can See the Future,natasha,6,213,54,3.944444444
Rok Sako To Rok Lo,sanjana,3,70,34,2.058823529
Rudraksh,dr.,0,0,0,0
Rudraksh,gayatri,8,331,130,2.546153846
Shaadi Ka Laddoo,geetu,3,36,31,1.161290323
Shart: The Challenge,saryu,15,194,81,2.395061728
Shart: The Challenge,sonam,15,55,119,0.462184874
Shukriya,sandhya,2,0,14,0
Shukriya,anjali,9,0,48,0
Shukriya,gayatri,3,34,31,1.096774194
Shukriya,sanam,4,64,35,1.828571429
Socha Na Tha,karen,9,262.5,77,3.409090909
Socha Na Tha,aditi,21,838.1666667,186,4.506272401
Suno Sasurjee,kiran,3,0,26,0
Swades,gita,16,949.9166667,159,5.974318658
Taarzan: The Wonder Car,priya,8,159.8333333,80,1.997916667
Taarzan: The Wonder Car,kapoor,13,406.6666667,133,3.05764411
Taarzan: The Wonder Car,girl,1,36,6,6
Thoda Tum Badlo Thoda Hum,rani,10,297.5,102,2.916666667
Vaastu Shastra,rukma,0,414,51,8.117647059
Vaastu Shastra,radhika,0,174.6,83,2.103614458
Vaastu Shastra,jhilmil,0,544,157,3.464968153
